Paper ID,Type,Title,github,Author(s)
1027,Spotlight,Vision-and-Language Navigation: Interpreting visually-grounded navigation instructions in real environments,,"Peter Anderson, Australian National University; Qi Wu, University of Adelaide; Damien Teney, Unversity of Adelaide; Jake Bruce, ; Mark Johnson, Macquarie University; Niko S_derhauf, Queensland University of Technology; Ian Reid, ; Stephen Gould, Australian National University; Anton Van den Hengel, University of Adelaide"
1029,Spotlight,Fast Video Object Segmentation by Reference-Guided Mask Propagation,,"Seoung Wug Oh, Yonsei Univeristy; Joon-Young Lee, ; Kalyan Sunkavalli, Adobe Systems Inc.; Seon Joo Kim, Yonsei University"
1057,Oral,Group Consistent Similarity Learning via Deep CRFs for Person Re-Identification,,"Dapeng Chen, CUHK; Dan Xu, ; Hongsheng Li, ; Nicu Sebe, University of Trento, Italy; Xiaogang Wang, Chinese University of Hong Kong"
1063,Spotlight,AVA: A Video Dataset of Spatio-temporally Localized Atomic Visual Actions,,"Chunhui Gu, Google; Chen Sun, Google; David Ross, Google Research; Carl Vondrick, Google; Caroline Pantofaru, Google; Yeqng Li, Google Inc.; Sudheendra Vijayanarasimhan, Google Research; George Toderici, Google; Susanna Ricco, Google; Rahul Sukthankar, Google Research; Cordelia Schmid, INRIA Grenoble, France; Jitendra Malik,"
1097,Spotlight,Pose-Guided Photorealistic Face Rotation,,"Yibo Hu, CRIPAC, CASIA; Xiang Wu, Institute of Automation, Chine; Bing Yu, ; Ran He, ; Zhenan Sun, CRIPAC"
1099,Spotlight,Automatic 3D Indoor Scene Modeling from Single Panorama,,"Yang Yang, University of Delaware; Shi Jin, ShanghaiTech University; Ruiyang Liu, ; Sing Bing Kang, Microsoft Research; Jingyi Yu, University of Delaware, USA"
1101,Spotlight,SobolevFusion: 3D Reconstruction of Scenes Undergoing Free Non-rigid Motion,,"Miroslava Slavcheva, Siemens AG; Maximilian Baust, TUM; Slobodan Ilic, Siemens AG"
1128,Oral,3D-RCNN: Instance-level 3D Scene Understanding via Render-and-Compare,,"Abhijit Kundu, Georgia Institute of Technology; Yin Li, Georgia Tech; James Rehg, Georgia Institute of Technology"
1129,Spotlight,FoldingNet: Interpretable Unsupervised Learning on 3D Point Clouds,,"Yaoqing Yang, Carnegie Mellon University; Chen Feng, MERL; Yiru Shen, Clemson University; Dong Tian, Mitsubishi Electric Research Laboratories"
1139,Spotlight,Unsupervised Textual Grounding: Linking Words to Image Concepts,,"Raymond Yeh, UIUC; Minh Do, University of Illinois at Urbana-Champaign; Alex Schwing,"
1193,Spotlight,Dynamic Scene Deblurring Using Spatially Variant Recurrent Neural Networks,,"Jiawei Zhang, City University of Hong Kong; Jinshan Pan, UC Merced; Jimmy Ren, SenseTime Group Limited; Yibing Song, Tencent AI Lab; Linchao Bao, Tencent AI Lab; Rynson Lau, City University of Hong Kong; Ming-Hsuan Yang, UC Merced"
1202,Spotlight,Deep Unsupervised Saliency Detection: A Multiple Noisy Labeling Perspective,,"Jing Zhang, ; Tong Zhang, Australian National University; Yuchao Dai, Australian National University; Mehrtash Harandi, Australian National University; Richard Hartley, Australian National University Australia"
1203,Spotlight,NeuralNetwork-Viterbi: A Framework for Weakly Supervised Video Learning,,"Alexander Richard, University of Bonn; Hilde Kuehne, University of Bonn; Ahsan Iqbal, University of Bonn; Juergen Gall, University of Bonn, Germany"
1209,Spotlight,Detecting and Recognizing Human-Object Interactions,,"Georgia Gkioxari, Facebook; Ross Girshick, ; Kaiming He, ; Piotr Dollar, Facebook AI Research, Menlo Park, USA"
1240,Spotlight,Answer with Grounding Snippets: Focal Visual-Text Attention for Visual Question Answering,,"Junwei Liang, Carnegie Mellon University; Lu Jiang, ; Liangliang Cao, ; Alexander Hauptmann,"
1249,Spotlight,Video Object Segmentation via Inference in A CNN-Based Higher-Order Spatio-Temporal MRF,,"Linchao Bao, Tencent AI Lab; Baoyuan Wu, Tencent AI Lab; Wei Liu,"
1255,Spotlight,Interleaved Structured Sparse Convolutional Neural Networks,,"Guotian Xie, Sun Yat-Sen University; Ting Zhang, Microsoft Research Asia; Jianhuang Lai, Sun Yat-sen University; Jingdong Wang, Microsoft Research"
1276,Oral,Context Contrasted Feature and Gated Multi-scale Aggregation for Scene Segmentation,,"Henghui Ding, Nanyang Technological University; Xudong Jiang, Nanyang Technological University; Bing Shuai, ; Ai Qun Liu, Nanyang Technological University; Gang Wang,"
1280,Spotlight,VITAL: VIsual Tracking via Adversarial Learning,,"Yibing Song, Tencent AI Lab; Chao Ma, ; Xiaohe Wu, Harbin Institute of technology; Lijun Gong, City University of Hong Kong; Linchao Bao, Tencent AI Lab; Wangmeng Zuo, Harbin Institute of Technology; Chunhua Shen, University of Adelaide; Rynson Lau, City University of Hong Kong; Ming-Hsuan Yang, UC Merced"
1284,Spotlight,Action Sets: Weakly Supervised Action Segmentation without Ordering Constraints,,"Alexander Richard, University of Bonn; Hilde Kuehne, University of Bonn; Juergen Gall, University of Bonn, Germany"
1289,Spotlight,Bidirectional Attentive Fusion with Context Gating for Dense Video Captioning,,"Jingwen Wang, SCUT; Wenhao Jiang, Tencent AI Lab; Lin Ma, Tencent AI Lab; Wei Liu, ; Yong Xu, South China University of Technology"
1317,Spotlight,Low-Latency Video Semantic Segmentation,,"Yule Li, Ict; Jianping Shi, SenseTime; Dahua Lin, CUHK"
1321,Oral,DoubleFusion: Real-time Capture of Human Performance with Inner Body Shape from a Single Depth Sensor,,"Tao Yu, Beihang University; Zerong Zheng, Tsinghua University; Kaiwen Guo, Google; Jianhui Zhao, Beihang University; Qionghai Dai, ; Hao Li, ; Gerard Pons-Moll, Max Planck for Informatics; Yebin Liu, Tsinghua University"
1324,Spotlight,Lean Multiclass Crowdsourcing,,"Grant van Horn, California Institute of Technology; Pietro Perona, California Institute of Technology, USA; Serge Belongie,"
1329,Spotlight,Residual Dense Network for Image Super-Resolution,,"Yulun Zhang, Northeastern University; Yapeng Tian, University of rochester; Yu Kong, Northeastern University; Bineng Zhong, Huaqiao University; Yun Fu, Northeastern University"
1349,Spotlight,Unsupervised Training for 3D Morphable Model Regression,,"Kyle Genova, Princeton University; Forrester Cole, Google; Aaron Maschinot, Google; Daniel Vlasic, Google; Aaron Sarna, Google; William Freeman, Google"
1356,Spotlight,Low-shot Learning from Imaginary Data,,"Yu-Xiong Wang, Carnegie Mellon University; Ross Girshick, ; Martial Hebert, ; Bharath Hariharan, Cornell University"
1363,Spotlight,Partial Transfer Learning with Selective Adversarial Networks,,"Zhangjie Cao, Tsinghua University; Mingsheng Long, Tsinghua University; Jianmin Wang,"
1410,Spotlight,Collaborative and Adversarial Network for Unsupervised domain adaptation,,"Weichen Zhang, The University of Sydney; Wanli Ouyang, The University of Sydney; Dong Xu, ; Wen Li, ETH"
1435,Spotlight,Learning to Adapt Structured Output Space for Semantic Segmentation,,"Yi-Hsuan Tsai, NEC Labs America; Wei-Chih Hung, University of California, Merced; Samuel Schulter, NEC Labs; Kihyuk Sohn, NEC Laboratories America; Ming-Hsuan Yang, UC Merced; Manmohan Chandraker, NEC Labs America"
1449,Spotlight,A Variational U-Net for Conditional Appearance and Shape Generation,,"Ekaterina Sutter, HCI, IWR,Heidelberg University; Patrick Esser, Heidelberg University; Bjorn Ommer, Heidelberg"
1453,Oral,Learning to Find Good Correspondences,,"Kwang Moo Yi, EPFL; Eduard Trulls, ; Yuki Ono, Sony; Vincent Lepetit, TU Graz; Mathieu Salzmann, EPFL; Pascal Fua,"
1458,Oral,Actor and Action Video Segmentation from a Sentence,,"Kirill Gavrilyuk, University of Amsterdam; Amir Ghodrati, University of Amsterdam; zhenyang Li, University of Amsterdam; Cees Snoek, University of Amsterdam"
1470,Oral,Maximum Classifier Discrepancy for Unsupervised Domain Adaptation,,"Kuniaki Saito, The University of Tokyo; Kohei Watanabe, ; Yoshitaka Ushiku, ; Tatsuya Harada, University of Tokyo"
1535,Spotlight,Detach and Adapt: Learning Cross-Domain Disentangled Deep Representation,,"Yen-Cheng Liu, National Taiwan University; Yu-Ying Yeh, National Taiwan University; Tzu-Chien Fu, Northwestern University; Wei-Chen Chiu, National Chiao Tung University; Sheng-De Wang, National Taiwan University; Yu-Chiang Frank Wang, Academia Sinica"
1561,Spotlight,SeGAN: Segmenting and Generating the Invisible,,"KIANA EHSANI, 1993; Roozbeh Mottaghi, Allen Institute for Artificial Intelligence; Ali Farhadi,"
1567,Spotlight,Deep Photo Enhancer: Unsupervised Learning of Image Enhancement from Photographs with GANs,,"Yu-Sheng Chen, National Taiwan University; Yu-Ching Wang, National Taiwan University; Man-Hsin Kao, National Taiwan University; Yung-Yu Chuang, National Taiwan University"
1580,Spotlight,Context Embedding Networks,,"Kun ho Kim, Caltech; Oisin Mac Aodha, Caltech; Pietro Perona, California Institute of Technology, USA"
1589,Spotlight,Multi-Task Adversarial Network for Disentangled Feature Learning,,"Yang Liu, University of Cambridge; Zhaowen Wang, Adobe; Hailin Jin, ; Ian Wassell,"
1593,Spotlight,Learning from Synthetic Data: Semantic Segmentation using Generative Adversarial Networks,,"Swami Sankaranarayanan, University of Maryland; Yogesh Balaji, University of Maryland; Arpit Jain, ; Ser-Nam Lim, GE Global Research; Rama Chellappa, University of Maryland, USA"
1594,Spotlight,Sketch-a-Classifier: Sketch-based Photo Classifier Generation,,"Conghui Hu, Queen Mary University of Londo; Da Li, ; Yi-Zhe Song, ; Tao Xiang, Queen Mary University of London; Timothy Hospedales, University of Edinburgh"
1597,Spotlight,VizWiz Grand Challenge: Answering Visual Questions from Blind People,,"Danna Gurari, University of Texas at Austin; Qing Li, USTC; Abigale Stangl, ; Anhong Guo, ; Chi Lin, ; Kristen Grauman, ; Jiebo Luo, University of Rochester; Jeffrey Bigham,"
1621,Spotlight,Multistage Adversarial Losses for Pose-Based Human Image Synthesis,,"Chenyang Si, Institute of Automation, Chine; Wei Wang, ; Liang Wang, unknown; Tieniu Tan, NLPR China"
1643,Spotlight,Environment Upgrade Reinforcement Learning for Non-differentiable Multi-stage Pipelines,,"Shuqin Xie, SJTU; Cewu Lu, Shanghai Jiao Tong University; Zitian Chen, Fudan University; Chao Xu, Shanghai Jiao Tong University"
1644,Spotlight,Separating Style and Content for Generalized Style Transfer,,"Yexun Zhang, Shanghai Jiao Tong University; Ya Zhang, ; Wenbin Cai,"
1676,Spotlight,Learning Spatial-Aware Regressions for Visual Tracking,,"Chong Sun, DalianUniversityofTechnology; Dong Wang, DUT; Huchuan Lu, Dalian University of Technology; Ming-Hsuan Yang, UC Merced"
1688,Spotlight,Multi-Oriented Scene Text Detection via Corner Localization and Region Segmentation,,"Pengyuan Lyu, Huazhong University of Science and Technology; Cong Yao, Huazhong University of Science and Technology; Wenhao Wu, Megvii; Shuicheng Yan, National University of Singapore; Xiang Bai, Huazhong University of Science and Technology"
1697,Spotlight,Optimal Structured Light a la Carte,,"Parsa Mirdehghan, University of Toronto; Wenzheng Chen, UofT; Kyros Kutulakos,"
1719,Spotlight,RayNet: Learning Volumetric 3D Reconstruction with Ray Potentials,,"Despoina Paschalidou, MPI Tuebingen; Carolin Schmitt, MPI Tuebingen; Osman Ulusoy, microsoft corporation; Luc Van Gool, KTH; Andreas Geiger, MPI Tuebingen / ETH Zuerich"
1772,Spotlight,Learning Pose Specific Representations by Predicting different Views,,"Georg Poier, Graz University of Technology; David Schinagl, ; Horst Bischof,"
1775,Spotlight,A Papier-M_h Approach to Learning 3D Surface Generation,,"Thibault GROUEIX, _ole des ponts ParisTech; Bryan Russell, Adobe; Mathew Fisher, Adobe Systems; Mathieu Aubry, ; Vladimir Kim, Adobe Research"
1801,Spotlight,Disentangled Person Image Generation,,"Liqian Ma, KU Leuven; Qianru Sun, MPI for Informatics; Stamatios Georgoulis, KU Leuven; Mario Fritz, MPI, Saarbrucken, Germany; Bernt Schiele, MPI Informatics Germany; Luc Van Gool, KU Leuven"
1830,Oral,Deep Learning of Graph Matching,,"Andrei Zanfir, IMAR and Lund University; Cristian Sminchisescu,"
1859,Spotlight,FSRNet: End-to-End Learning Face Super-Resolution with Facial Priors,,"Yu Chen, NUST; Ying Tai, Tencent; Xiaoming Liu, Michigan State University; Chunhua Shen, University of Adelaide; Jian Yang, Nanjing University of Science and Technology"
1883,Spotlight,Learning deep structured active contours end-to-end,,"Diego Marcos, ; Devis Tuia, Wageningen University; Benjamin Kellenberger, Wageningen University and Research; Lisa Zhang, University of Toronto; Min Bai, ; Renjie Liao, ; Raquel Urtasun, University of Toronto"
1916,Spotlight,The iNaturalist Species Classification and Detection Dataset,,"Grant van Horn, California Institute of Technology; Oisin Mac Aodha, Caltech; Yang Song, Google; Yin Cui, CornellTech; Chen Sun, Google; Alex Shepard, iNaturalist; Hartwig Adam, Google; Pietro Perona, California Institute of Technology, USA; Serge Belongie,"
1919,Spotlight,Teaching Categories to Human Learners with Visual Explanations,,"Oisin Mac Aodha, Caltech; Shihan Su, Caltech; Yuxin Chen, Caltech; Pietro Perona, California Institute of Technology, USA; Yisong Yue,"
1926,Spotlight,Actor and Observer: Joint Modeling of First and Third-Person Videos,,"Gunnar Sigurdsson, CMU; Cordelia Schmid, INRIA Grenoble, France; Ali Farhadi, ; Abhinav Gupta, ; Karteek Alahari,"
1928,Spotlight,Going from Image to Video Saliency: Augmenting Image Salience with Dynamic Attentional Push,,"Siavash Gorji, McGill University; James Clark, McGill University"
1956,Spotlight,Language-Based Image Editing with Recurrent attentive Models,,"Yelong Shen, Microsoft; Jianbo Chen, UC Berkeley; Jianfeng Gao, ; JingJing Liu, Microsoft; Xiaodong Liu, Microsoft"
1957,Spotlight,SBNet: Sparse Block_ Network for Fast Inference,,"Mengye Ren, Uber ATG; Andrei Pokrovsky, Uber ATG; Bin Yang, Uber ATG, UofT; Raquel Urtasun, University of Toronto"
1959,Spotlight,Learning Compositional Visual Concepts with Mutual Consistency,,"Yunye Gong, Cornell University; Srikrishna Karanam, Siemens Corporate Technology; Ziyan Wu, Siemens Corporation; Kuan-Chuan Peng, Siemens Corporation; Jan Ernst, Siemens Corporation; Peter Doerschuk, Cornell University"
1969,Spotlight,Learning to Extract a Video Sequence from a Single Motion-Blurred Image,,"Meiguang Jin, University of Bern, Switzerlan; Givi Meishvili, University of Bern, Switzerland; Paolo Favaro, Bern University, Switzerland"
1978,Oral,Synthesizing Images of Humans in Unseen Poses,,"Guha Balakrishnan, MIT; Adrian Dalca, ; Amy Zhao, MIT; Fredo Durand, ; John Guttag,"
1988,Oral,Neural Inverse Kinematics for Unsupervised Motion Retargetting,,"Ruben Villegas, University of Michigan; Jimei Yang, ; Duygu Ceylan, ; Honglak Lee, University of Michigan, USA"
2022,Spotlight,DenseASPP: Densely Connected Networks for Semantic Segmentation,,"Maoke Yang, DeepMotion; Kun Yu, DeepMotion; Kuiyuan Yang, DeepMotion"
2044,Spotlight,iVQA: Inverse Visual Question Answering,,"Feng Liu, Southeast Univeristy; Tao Xiang, Queen Mary University of London; Timothy Hospedales, University of Edinburgh; Wankou Yang, Southeast University; Changyin Sun, Southeast University"
2058,Spotlight,Recurrent Slice Networks for 3D Segmentation on Point Clouds,,"Qiangui Huang, U of Southern CA; Weiyue Wang, USC; Ulrich Neumann, USC"
2082,Spotlight,"The Easy, The Medium and The Hard: Adapting Across Varied Domain Shifts",,"Swami Sankaranarayanan, University of Maryland; Yogesh Balaji, University of Maryland; Carlos Castillo, ; Rama Chellappa, University of Maryland, USA"
2096,Spotlight,InLoc: Indoor Visual Localization with Dense Matching and View Synthesis,,"Hajime Taira, Tokyo Institute of Technology; Masatoshi Okutomi, Tokyo Institute of Technology; Torsten Sattler, ETH Zurich; Mircea Cimpoi, Czech Institute of Informatics; Marc Pollefeys, ETH; Josef Sivic, ; Tomas Pajdla, ; Akihiko Torii, Tokyo Institute of Technology"
2108,Spotlight,Weakly Supervised Coupled Networks for Visual Sentiment Analysis,,"Jufeng Yang, Nankai University; Dongyu She, ; Yu-Kun Lai, Cardiff University; Paul Rosin, ; Ming-Hsuan Yang, UC Merced"
2113,Spotlight,End-to-End Learning of Motion Representation for Video Understanding,,"Lijie Fan, Tsinghua University; Wenbing Huang, Tencent AI Lab; Chuang Gan, Tsinghua University; Stefano Ermon, Stanford University; Junzhou Huang, UT Arlingtron; Boqing Gong, University of Central Florida"
2130,Spotlight,Weakly Supervised Human Body Part Parsing via Pose-Guided Knowledge Transfer,,"Hao-Shu Fang, Shanghai Jiao Tong University; Guansong Lu, Shanghai Jiao Tong University; Xiaolin Fang, Zhejiang University; Yu-Wing Tai, Tencent YouTu; Cewu Lu, Shanghai Jiao Tong University"
2161,Spotlight,Viewpoint-aware Video Summarization,,"Atsushi Kanehira, University of Tokyo; Luc Van Gool, KTH; Yoshitaka Ushiku, ; Tatsuya Harada, University of Tokyo"
2194,Oral,Direction-aware Spatial Context Features for Shadow Detection,,"Xiaowei Hu, CUHK; Lei Zhu, ; Chi-Wing Fu, ; Jing Qin, The Hong Kong Polytechnic University; Pheng-Ann Heng,"
2261,Spotlight,Who's Better? Who's Best? Pairwise Deep Ranking for Skill Determination,,"Hazel Doughty, University of Bristol; Dima Damen, University of Bristol; Walterio Mayol-Cuevas,"
2266,Spotlight,HSA-RNN: Hierarchical Structure-Adaptive RNN for Video Summarization,,"Bin Zhao, Northwestern Polytechnical Uni; Xuelong Li, ; Xiaoqiang Lu,"
2342,Spotlight,Multi-Content GAN for Few-Shot Font Style Transfer,,"Samaneh Azadi, UC Berkeley; Matthew Fisher, Adobe; Vladimir Kim, Adobe Research; Zhaowen Wang, Adobe; Eli Shechtman, Adobe Research; Trevor Darrell, UC Berkeley, USA"
2344,Spotlight,LIME: Live Intrinsic Material Estimation,,"Abhimitra Meka, Max Planck Institute for Infor; Maxim Maximov, Graduate School of Computer Science, Saarland University; Michael Zollh_er, MPI Informatics; Avishek Chatterjee, Max Planck Institute for Informatics; Hans-Peter Seidel, Max Planck Institute for Informatics; Christian Richardt, University of Bath; Christian Theobalt, MPI Informatics"
