Paper ID,Paper Title,Author Names,Primary Subject Area,Secondary Subject Areas,Status,Day.Time,Poster #,Topic,,Topic Legend,
4706,Character Region Awareness for Text Detection,"Youngmin Baek ( Clova AI Research, NAVER Corp.)*; Bado Lee (Clova AI Research, NAVER Corp.); Dongyoon Han (Clova AI Research, NAVER Corp.); Sangdoo Yun ( Clova AI Research, NAVER Corp.); Hwalsuk Lee ( Clova AI Research, NAVER Corp.)","Recognition: Detection, Categorization, Retrieval",Document Analysis,Poster,3.1,43,B,,,
4722,Effective Aesthetics Prediction with Multi-level Spatially Pooled Features,Vlad Hosu (University of Konstanz)*; Bastian Goldluecke (University of Konstanz); Dietmar Saupe (University of Konstanz),"Recognition: Detection, Categorization, Retrieval",Deep Learning ; Others,Poster,3.1,44,B,,,
4750,Attentive Region Embedding Network for Zero-shot Learning,Guo-Sen Xie (Inception Institute of Artificial Intelligence); Li Liu (the inception institute of artificial intelligence); Xiao-Bo Jin (Xi'an Jiaotong-Liverpool University); Fan Zhu (Inception Institute of Artificial Intelligence); Zheng Zhang (The University of Queensland)*; Jie Qin (Inception Institute of Artificial Intelligence); Yazhou Yao (Inception Institute of Artificial Intelligence); Ling Shao (Inception Institute of Artificial Intelligence),"Recognition: Detection, Categorization, Retrieval",Deep Learning ; Representation Learning,Poster,3.1,45,B,,,
4755,Explicit Spatial Encoding for Deep Local Descriptors,"Arun Mukundan (CTU in Prague)*; Giorgos Tolias (Vision Recognition Group, Czech Technical University in Prague); Ondrej Chum (Vision Recognition Group, Czech Technical University in Prague)","Recognition: Detection, Categorization, Retrieval",Representation Learning,Poster,3.1,46,B,,,
4761,Panoptic Segmentation,Alexander Kirillov (Facebook AI Reserach)*; Kaiming He (Facebook AI Research); Ross Girshick (FAIR); Carsten Rother (University of Heidelberg); Piotr Dollar (FAIR),"Recognition: Detection, Categorization, Retrieval","Segmentation, Grouping and Shape",Poster,3.1,47,B,,,
4780,You reap what you sow: Generating High Precision Object Proposals for Weakly-supervised Object Detection,"Krishna Kumar Singh (University of California Davis)*; Yong Jae Lee (University of California, Davis)","Recognition: Detection, Categorization, Retrieval",Video Analytics,Poster,3.1,48,B,,,
4836,Explore-Exploit Graph Traversal for Image Retrieval,Guangwei Yu (Layer6.ai)*; Chundi Liu (Layer6.ai); Cheng Chang (Layer6.ai); Maksims Volkovs (Layer6 AI),"Recognition: Detection, Categorization, Retrieval",,Poster,3.1,49,B,,,
4837,Dissimilarity Coefficient based Weakly Supervised Object Detection,Aditya Arun (IIIT Hyderabad)*; C.V. Jawahar (IIIT-Hyderabad); M. Pawan Kumar (University of Oxford),"Recognition: Detection, Categorization, Retrieval",Deep Learning,Poster,3.1,50,B,,,
4887,Kernel Transformer Networks for Compact Spherical Convolution,Yu-Chuan Su (UT Austin)*; Kristen Grauman (Facebook AI Research & UT Austin),"Recognition: Detection, Categorization, Retrieval",,Poster,3.1,51,B,,,
4977,Object detection with location-aware deformable convolution and backward attention filtering,Chen Zhang (Illinois Institute of Technology)*; Joohee Kim (Illinois Institute of Technology),"Recognition: Detection, Categorization, Retrieval",Deep Learning,Poster,3.1,52,B,,,
5304,Variational Prototyping-Encoder: One-Shot Learning with Prototypical Images,Junsik Kim (Korea Advanced Institute of Science and Technology (KAIST))*; Tae-Hyun Oh (MIT CSAIL); Seokju Lee (Korea Advanced Institute of Science and Technology (KAIST)); Fei Pan (Korea Advanced Institute of Science and Technology); In So Kweon (KAIST),"Recognition: Detection, Categorization, Retrieval",Vision Applications and Systems,Poster,3.1,53,B,,,
5319,Unsupervised Domain Adaptation using Feature-Whitening and Consensus Loss,Subhankar Roy (University of Trento)*; Aliaksandr Siarohin (University of Trento); Enver Sangineto (University of Trento); Samuel Rota Bulo' (Mapillary Research); Nicu Sebe (University of Trento); Elisa Ricci (FBK - Technologies of Vision),"Recognition: Detection, Categorization, Retrieval",Deep Learning,Poster,3.1,54,B,,,
3471,UPSNet: A Unified Panoptic Segmentation Network,Yuwen Xiong (Uber ATG; University of Toronto)*; Renjie Liao (University of Toronto); Hengshuang Zhao (The Chinese University of Hong Kong); Rui Hu (Uber); Min Bai (University of Toronto); Ersin Yumer (Uber ATG); Raquel Urtasun (Uber ATG),Scene Analysis and Understanding,"Deep Learning ; Recognition: Detection, Categorization, Retrieval; Segmentation, Grouping and Shape;",Oral,3.1,55,C,,,
5828,Joint Semantic-Instance Segmentation of 3D Point Clouds Using Multi-Set Label Conditional Random Fields,"Quang-Hieu Pham (Singapore University of Technology and Design)*; Binh-Son Hua (The University of Tokyo); Thanh Nguyen (Deakin University, Australia); Gemma Roig (MIT); Sai-Kit Yeung (Hong Kong University of Science and Technology)",Scene Analysis and Understanding,"Deep Learning ; Segmentation, Grouping and Shape",Oral,3.1,56,C,,,
1303,Proposal-free instance segmentation with a clustering loss function,Davy Neven (KULeuven)*; Bert De Brabandere (KU Leuven); Marc Proesmans (KU Leuven); Luc Van Gool (ETH Zurich),"Segmentation, Grouping and Shape","Recognition: Detection, Categorization, Retrieval",Oral,3.1,57,C,,,
153,Deep Instance Co-segmentation by Co-peak Search and Co-saliency Detection,Kuang-Jui Hsu (Academia Sinica)*; Yen-Yu Lin (Academia Sinica); Yung-Yu Chuang (National Taiwan University),"Segmentation, Grouping and Shape",Datasets and Evaluation; Deep Learning ; Low-level Vision,Oral,3.1,58,C,,,
4250,Improving Semantic Segmentation via Video Propagation and Label Relaxation,Yi Zhu (UC Merced); Karan Sapra (NVIDIA)*; Fitsum Reda (NVIDIA); Kevin Shih (NVIDIA); Shawn Newsam (UC Merced); Andrew Tao (NVIDIA); Bryan Catanzaro (NVIDIA),"Segmentation, Grouping and Shape",Deep Learning ; Image and Video Synthesis,Oral,3.1,59,C,,,
3121,Accel: A Corrective Fusion Network for Efficient Semantic Segmentation on Video,Samvit Jain (UC Berkeley)*; Xin Wang (UC Berkeley); Joey Gonzalez (Berkeley),"Segmentation, Grouping and Shape",Scene Analysis and Understanding,Oral,3.1,60,C,,,
4311,Shape2Motion: Joint Analysis of Motion Parts and Attributes from 3D Shapes,"Xiaogang Wang (State Key Laboratory of Virtual Reality Technology and Systems, School of Computer Science and Engineering,Beihang University); Kai Xu (National University of Defense Technology)*; Yahao Shi (State Key Laboratory of Virtual Reality Technology and Systems, School of Computer Science and Engineering,Beihang University); Bin Zhou (State Key Laboratory of Virtual Reality Technology and Systems, School of Computer Science and Engineering,Beihang University); Xiaowu Chen (); Qinping Zhao (State Key Laboratory of Virtual Reality Technology and Systems, School of Computer Science and Engineering,Beihang University)","Segmentation, Grouping and Shape",Scene Analysis and Understanding; Vision + Graphics,Oral,3.1,61,C,,,
256,Semantic Correlation Promoted Shape-Variant Context for Segmentation,Henghui Ding (Nanyang Technological University)*; Xudong Jiang (Nanyang Technological University); Bing Shuai (Amazon); Ai Qun Liu (Nanyang Technological University); Gang Wang (Alibaba Group),"Segmentation, Grouping and Shape",Deep Learning ; Scene Analysis and Understanding,Oral,3.1,62,C,,,
2493,Relation-Shape Convolutional Neural Network for Point Cloud Analysis,"Yongcheng Liu (Institute of Automation, Chinese Academy of Sciences)*; Bin Fan (Institute of Automation, Chinese Academy of Sciences, China); SHIMING XIANG (Chinese Academy of Sciences, China); Chunhong Pan (Institute of Automation, Chinese Academy of Sciences)","Segmentation, Grouping and Shape",Deep Learning ; Representation Learning,Oral,3.1,63,C,,,
1233,Enhancing Diversity of Defocus Blur Detectors via Cross-Ensemble Network,Wenda Zhao (Dalian University of Technology)*; Bowen Zheng (Dalian University of Technology); Qiuhua Lin (Dalian University of Technology); Huchuan Lu (Dalian University of Technology),"Segmentation, Grouping and Shape",Deep Learning,Oral,3.1,64,C,,,
2793,BubbleNets: Learning to Select the Guidance Frame in Video Object Segmentation by Deep Sorting Frames,Brent Griffin (University of Michigan)*; Jason J Corso (University of Michigan),"Segmentation, Grouping and Shape",Datasets and Evaluation; Deep Learning ; Motion and Tracking,Oral,3.1,65,C,,,
3074,Collaborative Global-Local Networks for Memory-Efficient Segmentation of Ultra-high Resolution Images,Wuyang Chen (Texas A&M University)*; Ziyu Jiang (Texas A&M University); Zhangyang Wang (TAMU); Kexin Cui (Texas A&M University); Xiaoning Qian (Texas A&M University),"Segmentation, Grouping and Shape",Deep Learning,Oral,3.1,66,C,,,
3203,Efficient Parameter-free Clustering Using First Neighbor Relations,Saquib Sarfraz (Karlsruhe Institute of Technology)*; Vivek Sharma (Karlsruhe Institute of Technology); Rainer Stiefelhagen (Karlsruhe Institute of Technology),"Segmentation, Grouping and Shape","Big Data, Large Scale Methods ; Others; Representation Learning; Vision Applications and Systems",Oral,3.1,67,C,,,
3859,Learning Personalized Modular Network Guided by Structured Knowledge,Xiaodan Liang (Sun Yat-sen University)*,"Segmentation, Grouping and Shape",Deep Learning,Oral,3.1,68,C,,,
5616,A Generative Appearance Model for End-to-end Video Object Segmentation,Joakim Johnander (Linköping University)*; Martin Danelljan (ETH Zurich); Emil Brissman (Linköping University); Fahad Shahbaz Khan (Inception Institute of Artificial Intelligence); Michael Felsberg (Linköping University),"Segmentation, Grouping and Shape",Motion and Tracking,Oral,3.1,69,C,,,
3335,FEELVOS: Fast End-to-End Embedding Learning for Video Object Segmentation,Paul Voigtlaender (RWTH Aachen University)*; Yuning Chai (Alphabet); Bastian Leibe (RWTH Aachen University-); Florian Schroff (Google Inc.); Hartwig Adam (Google); Liang-Chieh Chen (Google Inc.),"Segmentation, Grouping and Shape",Deep Learning ; Motion and Tracking,Poster,3.1,70,C,,,
4313,PartNet: A Recursive Part Decomposition Network for Hierarchical Segmentation of 3D Shapes,Fenggen Yu (Nanjing University); Kun Liu (Nanjing University); Yan Zhang (Nanjing University); Chenyang Zhu (Simon Fraser University); Kai Xu (National University of Defense Technology)*,"Segmentation, Grouping and Shape",Vision + Graphics,Poster,3.1,71,C,,,
4874,Learning Multi-Class Segmentations From Single-Class Datasets,Konstantin Dmitriev (Stony Brook University)*; Arie Kaufman (Stony Brook University),"Segmentation, Grouping and Shape","Medical, Biological and Cell Microscopy; Scene Analysis and Understanding",Poster,3.1,72,C,,,
4944,Convolutional Recurrent Network for Road Boundary Extraction,"Justin JL Liang (Uber ATG)*; Namdar Homayounfar (University of Toronto); Wei-Chiu Ma (MIT); Shenlong Wang (Uber ATG, University of Toronto); Raquel Urtasun (Uber ATG)","Segmentation, Grouping and Shape",Deep Learning ; Robotics + Driving; Vision Applications and Systems,Poster,3.1,73,C,,,
5215,DFANet: Deep Feature Aggregation for Real-Time Semantic Segmentation,Hanchao Li (Beijing Institute of Technology)*; Pengfei Xiong (Megvii(face++) Research); Haoqiang Fan (Megvii Inc（face++）); Jian Sun (Megvii Technology),"Segmentation, Grouping and Shape",Scene Analysis and Understanding,Poster,3.1,74,C,,,
5332,A Cross-Season Correspondence Dataset for Robust Semantic Segmentation,Måns Larsson (Chalmers)*; Erik Stenborg (Chalmers University); Lars Hammarstrand (Chalmers university of technology); Marc Pollefeys (ETH Zurich / Microsoft); Torsten Sattler (Chalmers University of Technology); Fredrik Kahl (Chalmers),"Segmentation, Grouping and Shape",Datasets and Evaluation; Deep Learning,Poster,3.1,75,C,,,
5356,ManTra-Net: Manipulation Tracing Network For Detection And Localization ofImage Forgeries With Anomalous Features,Yue Wu (USC ISI)*; Wael Abd-Almageed (Information Sciences Institute); Prem Natarajan (USC ISI),"Segmentation, Grouping and Shape",Computational Photography; Deep Learning ; Image and Video Synthesis; Statistical Learning; Vision A,Poster,3.1,76,C,,,
2609,"Divergence Triangle for Joint Training of Generator Model, Energy-based Model, and Inferential Model","Tian Han (University of California, Los Angeles)*; Erik Nijkamp (UCLA); Xiaolin Fang (Zhejiang University); Mitchell K Hill (UCLA Department of Statistics); Song-Chun Zhu (UCLA); Ying Nian Wu (University of California, Los Angeles)",Statistical Learning,Deep Learning ; Image and Video Synthesis,Oral,3.1,77,D,,,
2829,IMAGE DEFORMATION META-NETWORK FOR ONE-SHOT LEARNING,Zitian Chen (Fudan University); Yanwei Fu (Fudan University)*; Yu-Xiong Wang (Carnegie Mellon University); Lin Ma (Tencent AI Lab); Wei Liu (Tencent); Martial Hebert (Carnegie Mellon University),Statistical Learning,Representation Learning,Oral,3.1,78,D,,,
4917,Online high-rank matrix completion,Jicong Fan (Cornell University)*; Madeleine Udell (Cornell University),Statistical Learning,"Big Data, Large Scale Methods ; Motion and Tracking",Oral,3.1,79,D,,,
1274,Multispectral Imaging for Fine-Grained Recognition of Powders on Complex Backgrounds,Tiancheng Zhi (Carnegie Mellon University)*; Bernardo Pires (-); Martial Hebert (Carnegie Mellon School of Computer Science); Srinivasa G Narasimhan (Carnegie Mellon University),Physics-based Vision and Shape-from-X,Computational Photography,Oral,3.1,80,D,,,
2138,ContactDB: Analyzing and Predicting Grasp Contact via Thermal Imaging,"Samarth Brahmbhatt (Georgia Institute of Technology)*; Cusuh Ham (Georgia Institute of Technology); Charlie Kemp (Georgia Institute of Technology); James Hays (Georgia Institute of Technology, USA)",Datasets and Evaluation,"Others; Robotics + Driving; Segmentation, Grouping and Shape",Oral,3.1,81,D,,,
4535,Robust Subspace Clustering with Independent and Piecewise Identically Distributed Noise Modeling,Yuanman Li (University of Macau); Jiantao Zhou (University of Macau)*; Xianwei Zheng (Foshan University); Jinyu Tian (University of Macau); Yuan Yan Tang (University of Macau),Computer Vision Theory,"Representation Learning; Segmentation, Grouping and Shape; Vision Applications and Systems",Oral,3.1,82,D,,,
4185,What Correspondences Reveal about Unknown Camera and Motion Models?,Thomas Probst (ETH Zurich)*; Ajad Chhatkuli (ETH Zurich); Danda Pani Paudel (ETH Zürich); Luc Van Gool (ETH Zurich),Computer Vision Theory,3D from Multiview and Sensors,Oral,3.1,83,D,,,
1504,Self-calibrating Deep Photometric Stereo Networks,Guanying Chen (The University of Hong Kong)*; Kai Han (University of Oxford); Boxin Shi (Peking University); Yasuyuki Matsushita (Osaka University); Kwan-Yee K. Wong (The University of Hong Kong),Physics-based Vision and Shape-from-X,Computational Photography,Oral,3.1,84,D,,,
4994,Know Before You Go: 3D Tracking and Forecasting with Rich Maps,"John W Lambert (Georgia Institute of Technology)*; James Hays (Georgia Institute of Technology, USA); Jagjeet Singh (CMU); MingFang Chang (Carnegie Mellon University); Simon Lucey (CMU); Deva Ramanan (Carnegie Mellon University); Patsorn Sangkloy (Georgia Institute of Technology); De Wang (Argo AI); Pete Carr (Argo AI)",Datasets and Evaluation,3D from Multiview and Sensors; Robotics + Driving,Oral,3.1,85,D,,,
5176,Side Window Filtering,Hui Yin (Shenzhen University); Yuanhao Gong (Shenzhen University); Guoping Qiu (Shenzhen University)*,Computer Vision Theory,Low-level Vision; Others,Oral,3.1,86,D,,,
2319,Defense Against Adversarial Images using Web-Scale Nearest-Neighbor Search,Abhimanyu Dubey (Massachusetts Institute of Technology)*; Laurens van der Maaten (Facebook); Zeki Yalniz (Facebook); Yixuan Li (Facebook Research); Dhruv Mahajan (Facebook),"Big Data, Large Scale Methods",Datasets and Evaluation; Deep Learning ; Representation Learning; Visual Reasoning,Oral,3.1,87,D,,,
1519,Incremental Object Learning from Contiguous Views,Stefan Stojanov (Georgia Institute of Technology)*; Samarth Mishra (Georgia Institute of Technology); Ngoc Anh Thai (Georgia Institute of Technology); Nikhil Dhanda (Georgia Institute of Technology); Ahmad Humayun (Georgia Institute of Technology); Linda Smith (Indiana University); Chen Yu (Indiana University); James Rehg (Georgia Institute of Technology),Datasets and Evaluation,"Deep Learning ; Image and Video Synthesis; Recognition: Detection, Categorization, Retrieval",Oral,3.1,88,D,,,
3627,IP102: A Large-Scale Benchmark Dataset for Insect Pest Recognition,Xiaoping Wu (Nankai University); Chi Zhan (Nankai University); Yukun Lai (Cardiff University); Ming-Ming Cheng (Nankai University); Jufeng Yang (Nankai University )*,Datasets and Evaluation,Vision Applications and Systems,Oral,3.1,89,D,,,
6334,CityFlow: A City-Scale Benchmark for Multi-Target Multi-Camera Vehicle Tracking and Re-Identification,ZHENG TANG (University of Washington)*; Milind Naphade (NVidia); Ming-Yu Liu (NVIDIA); Xiaodong Yang (NVIDIA Research); Stan Birchfield (NVIDIA); Shuo Wang (NVidia); Ratnesh Kumar (NVIDIA); David Anastasiu (SJSU); Jenq-Neng Hwang (University of WA�),Datasets and Evaluation,"Big Data, Large Scale Methods ; Motion and Tracking",Oral,3.1,90,D,,,
6439,Social-IQ: A Question Answering Benchmark for Open-ended Social Intelligence,Amir Zadeh (CMU LTI)*; Michael K Chan (CMU); Paul Pu Liang (Carnegie Mellon University); Edmund Tong (CMU); Louis-Philippe Morency (Carnegie Mellon University),Datasets and Evaluation,Vision + Language ; Visual Reasoning,Oral,3.1,91,D,,,
4302,On zero-shot recognition of generic objects,Tristan E.M Hascoet (Kobe University)*,Datasets and Evaluation,Vision + Language,Poster,3.1,92,D,,,
4371,Explicit Bias Discovery in Visual Question Answering Models,"Varun Manjunatha (University of Maryland, College Park)*; Nirat Saini (University of Maryland); Larry Davis (University of Maryland)",Datasets and Evaluation,"Big Data, Large Scale Methods ; Deep Learning ; Vision + Language ; Visual Reasoning",Poster,3.1,93,D,,,
4423,REPAIR: Removing Representation Bias by Dataset Resampling,Yi Li (UC San Diego)*; Nuno Vasconcelos (UC San Diego),Datasets and Evaluation,Action Recognition ; Deep Learning ; Representation Learning; Video Analytics,Poster,3.1,94,D,,,
4744,Label Efficient Semi-Supervised Learning via Graph Filtering,Qimai LI (The Hong Kong PolyU)*; Xiao-Ming Wu (PolyU Hong Kong); Han Liu (The Hong Kong Polytechnic University); Xiaotong Zhang (The Hong Kong Polytechnic University); Zhichao GUAN (The Hong Kong Polytechnic University),Statistical Learning,,Poster,3.1,95,D,,,
4769,A Comprehensive Real-World Dataset for Unsupervised Anomaly Detection,Paul Bergmann (MVTec Software GmbH)*; Michael Fauser (MVTec Software GmbH); David Sattlegger (MVTec Software GmbH); Carsten Steger (MVTec Software GmbH),Datasets and Evaluation,Deep Learning,Poster,3.1,96,D,,,
4878,ABC: A Big CAD Model Dataset For Geometric Deep Learning,Sebastian Koch (TUB)*; Albert Matveev (Skoltech); Zhongshi Jiang (New York University); Francis Williams (New York University); Alexey Artemov (Skoltech); Evgeny Burnaev (Skoltech); Marc Alexa (TUB); Denis Zorin (New York University); Daniele Panozzo (NYU),Datasets and Evaluation,"Big Data, Large Scale Methods ; Deep Learning ; Recognition: Detection, Categorization, Retrieval; S",Poster,3.1,97,D,,,
4946,Tightness-aware Evaluation Protocol for Scene Text Detection,Yuliang Liu (South China University of Technology); Lianwen Jin (South China University of Technology)*; Zecheng Xie (South China University of Technology); Canjie Luo (South China University of Technology); Lele Xie (South China University of Technology); Shuaitao Zhang (South China University of Technology),Datasets and Evaluation,"Document Analysis ; Others; Recognition: Detection, Categorization, Retrieval; Scene Analysis and Un",Poster,3.1,98,D,,,
4220,PointConv: Deep Convolutional Networks on 3D Point Clouds,Wenxuan Wu (Oregon State University)*; Zhongang Qi (Oregon State University); Li Fuxin (Oregon State University),3D from Multiview and Sensors,Deep Learning ; RGBD sensors and analytics; Robotics + Driving; Scene Analysis and Understanding; Se,Poster,3.1,99,E,,,
4334,Octree guided CNN with Spherical Kernels for 3D Point Clouds,Huan Lei (The University of Western Australia)*; Naveed Akhtar (The University of Western Australia); Ajmal Mian (University of Western Australia),3D from Multiview and Sensors,"Deep Learning ; Recognition: Detection, Categorization, Retrieval; Segmentation, Grouping and Shape",Poster,3.1,100,E,,,
4463,VITAMIN-E: VIsual Tracking And MappINg with Extremely Dense Feature Points,Masashi Yokozuka (National Institute of Advanced Industrial Science and Technology (AIST))*; Shuji Oishi (National Institute of Advanced Industrial Science and Technology (AIST)); Simon Thompson (AIST); Atsuhiko Banno (AIST),3D from Multiview and Sensors,Motion and Tracking,Poster,3.1,101,E,,,
4478,Conditional Single-view Shape Generation for Multi-view Stereo Reconstruction,Yi Wei (Tsinghua University); Shaohui Liu (Tsinghua University); Wang Zhao (Tsinghua University); Jiwen Lu (Tsinghua University)*,3D from Multiview and Sensors,,Poster,3.1,102,E,,,
4522,Learning to Adapt for Stereo,Alessio Tonioni (University of Bologna)*; Tom Joy (University of Oxford); Oscar Rahnama (University of Oxford); Luigi Di Stefano (University of Bologna); Thalaiyasingam Ajanthan (University of Oxford); Philip Torr (University of Oxford),3D from Multiview and Sensors,Deep Learning,Poster,3.1,103,E,,,
4851,3D Appearance Super-Resolution with Deep Learning,Yawei Li (ETH Zurich)*; Vagia Tsiminaki (ETH Zurich); Radu Timofte (ETH Zurich); Marc Pollefeys (ETH Zurich / Microsoft); Luc Van Gool (ETH Zurich),3D from Multiview and Sensors,Datasets and Evaluation,Poster,3.1,104,E,,,
4955,Radial Distortion Triangulation,Zuzana Kukelova (Czech Technical University in Prague)*; Viktor Larsson (ETH Zurich),3D from Multiview and Sensors,,Poster,3.1,105,E,,,
5331,Robust Point Cloud Reconstruction of Large-Scale Outdoor Scenes,Ziquan Lan (NUS)*; Zi Jian Yew (National University of Singapore); Gim Hee Lee (National University of SIngapore),3D from Multiview and Sensors,Robotics + Driving,Poster,3.1,106,E,,,
4180,Minimal Solvers for Mini-Loop Closures in 3D Multi-Scan Alignment,"Pedro Miraldo (KTH Royal Institute of Technology, Stockholm)*; Surojit Saha (University of Utah); Srikumar Ramalingam (University of Utah)",RGBD sensors and analytics,3D from Multiview and Sensors,Poster,3.1,107,F,,,
4204,Volumetric Capture of Humans with a Single RGBD Camera via Semi-Parametric Learning,Rohit Pandey (Google)*; Anastasia Tkach (Google); Shuoran Yang (Google); Pavel Pidlypenskyi (Google); Jonathan Taylor (Google Inc.); Ricardo Martin-Brualla (Google); Andrea Tagliasacchi (Google Inc.); George Papandreou (Google); Philip Davidson (Google Inc.); Cem Keskin (Google); Shahram Izadi (Google); Sean Fanello (Google),3D from Single Image,Deep Learning ; Image and Video Synthesis,Poster,3.1,108,F,,,
4442,Joint Face Detection and Facial Motion Retargeting for Multiple Faces,BINDITA CHAUDHURI (University of Washington)*; Noranart Vesdapunt (Microsoft Research); Baoyuan Wang (Microsoft Research),3D from Single Image,"Deep Learning ; Face, Gesture, and Body Pose ; Motion and Tracking",Poster,3.1,109,F,,,
4450,Monocular Depth Estimation Using Relative Depth Maps,Jaehan Lee (Korea University)*; Chang-Su Kim (Korea university),3D from Single Image,Low-level Vision,Poster,3.1,110,F,,,
4635,Unsupervised Primitive Discovery for Improved 3D Generative Modeling,Salman Khan (Australian National University (ANU))*; Yulan Guo (National University of Defense Technology); Munawar Hayat (University of Canberra); Nick Barnes (CSIRO(Data61)),3D from Single Image,Deep Learning ; Image and Video Synthesis,Poster,3.1,111,F,,,
4679,Learning to Explore Intrinsic Saliency for Stereoscopic Video,Qiudan ZHANG (City University of Hong Kong); Xu Wang (Shenzhen University)*; Shiqi Wang (CityU); Shikai LI (Shenzhen University); Sam Kwong (City Univeristy of Hong Kong); Jianmin Jiang (Shenzhen University),RGBD sensors and analytics,3D from Multiview and Sensors; Datasets and Evaluation; Deep Learning ; Video Analytics,Poster,3.1,112,F,,,
4686,"Spherical Regression: Learning Viewpoints, Surface Normals and 3D Rotations on n-Spheres",Shuai Liao (University of Amsterdam)*; Stratis Gavves (University of Amsterdam); Cees Snoek (University of Amsterdam),3D from Single Image,,Poster,3.1,113,F,,,
4818,Refine and Distill: Exploiting Cycle-Inconsistency and Knowledge Distillation for Unsupervised Monocular Depth Estimation,Andrea Pilzer (Università di Trento)*; Stéphane Lathuiliere (university of Trento); Nicu Sebe (University of Trento); Elisa Ricci (FBK - Technologies of Vision),3D from Single Image,Deep Learning,Poster,3.1,114,F,,,
4999,Learning View Priors for Single-view 3D Reconstruction,Hiroharu Kato (The University of Tokyo)*; Tatsuya Harada (The University of Tokyo),3D from Single Image,Deep Learning,Poster,3.1,115,F,,,
5090,Geometry-Aware Symmetric Domain Adaptation for Monocular Depth Estimation,Shanshan Zhao (The University of Sydney)*; Huan Fu (The University of Sydney); Mingming Gong (University of Pittsburgh); Dacheng Tao (University of Sydney),3D from Single Image,Image and Video Synthesis,Poster,3.1,116,F,,,
5256,Learning monocular depth estimation infusing traditional stereo knowledge,Fabio Tosi (University of Bologna); Filippo Aleotti (University of Bologna); Matteo Poggi (University of Bologna)*; Stefano Mattoccia (University of Bologna),3D from Single Image,3D from Multiview and Sensors; Deep Learning ; Low-level Vision,Poster,3.1,117,F,,,
5263,SIGNet: Semantic Instance Aided Unsupervised 3D Geometry Perception,"Dinesh Bharadia (University of California San Diego); Tara Javidi (University of California San Diego); Gaurav Bansal (Airbus Labs); Rui Guo (Toyota InfoTechnology Center USA); Aman Raj (University of California San Diego); Samuel Sunarjo (University of California, San Diego); Yongxi Lu (Unviersity of California, San Diego); Yue Meng (University of California San Diego)*",3D from Single Image,Deep Learning ; Motion and Tracking; Robotics + Driving; Scene Analysis and Understanding; Segmentat,Poster,3.1,118,F,,,
4183,3D Guided Fine-Grained Face Manipulation,Zhenglin Geng (Stanford University); Chen Cao (Snap Inc.)*; Sergey Tulyakov (Snap Inc),"Face, Gesture, and Body Pose",Image and Video Synthesis,Poster,3.1,119,G,,,
4206,Neuro-inspired Eye Tracking with Eye Movement Dynamics,Kang Wang (RPI)*; Hui Su (IBM); Qiang Ji (Rensselaer Polytechnic Institute),"Face, Gesture, and Body Pose",,Poster,3.1,120,G,,,
4436,Facial Emotion Distribution Learning by Exploiting Low-Rank Label Correlations Locally,Xiuyi Jia (Nanjing University of Science and Technology)*; Xiang Zheng (Nanjing University of Science and Technology); Weiwei Li (Nanjing University of Aeronautics and Astronautics); Changqing Zhang (Tianjin university); Zechao Li (Nanjing University of Science and Technology),"Face, Gesture, and Body Pose",Computer Vision Theory,Poster,3.1,121,G,,,
4531,Unsupervised Face Normalization with Extreme Pose and Expression in the Wild,Yichen Qian (Beijing University of Posts and Telecommunications); Weihong Deng (Beijing University of Posts and Telecommunications)*; Jiani Hu (Beijing University of Posts and Telecommunications),"Face, Gesture, and Body Pose",Image and Video Synthesis,Poster,3.1,122,G,,,
4586,Learning to Regress 3D Face Shape and Expression from an Image without 3D Supervision,Soubhik Sanyal (Max Planck Institute for Intelligent Systems)*; Timo Bolkart (Max Planck Institute for Intelligent Systems); Haiwen Feng (Max Planck Institute for Intelligent Systems); Michael J. Black (Max Planck Institute for Intelligent Systems),"Face, Gesture, and Body Pose",3D from Single Image; Deep Learning,Poster,3.1,123,G,,,
4625,R3 Adversarial Network for Cross Model Face Recognition,ken chen (sensetime); Yichao Wu (Sensetime Group Limited)*; Haoyu Qin (Sensetime); Ding Liang (Sensetime Group Limited); Xuebo Liu (SenseTime Group Ltd); Junjie Yan (Sensetime Group Limited),"Face, Gesture, and Body Pose",Representation Learning,Poster,3.1,124,G,,,
4791,Disentangling Latent Hands for Image Synthesis and Pose Estimation,Linlin Yang ( University of Bonn); Angela Yao (National University of Singapore)*,"Face, Gesture, and Body Pose",Image and Video Synthesis; Representation Learning,Poster,3.1,125,G,,,
5180,Generating Multiple Hypotheses for 3D Human Pose Estimation with Mixture Density Network,Chen Li (National University of Singapore)*; Gim Hee Lee (National University of SIngapore),"Face, Gesture, and Body Pose",Deep Learning,Poster,3.1,126,G,,,
5207,CrossInfoNet: Multi-Task Information Sharing Based Hand Pose Estimation,Kuo Du (Dalian University of Technology); Xiangbo Lin (Dalian University of Technology)*; Yi Sun (Dalian University of Technology); Xiaohong Ma (Dalian University of Technology),"Face, Gesture, and Body Pose","3D from Single Image; Action Recognition ; Recognition: Detection, Categorization, Retrieval",Poster,3.1,127,G,,,
