Paper ID,Paper Title,Author Names,Primary Subject Area,Secondary Subject Areas,Status,Day.Time.Track,Group,Topic,,,Track 1,Track 2,Track 3
5502,A Generative Adversarial Density Estimator,Ehsan M Abbasnejad (Adelaide)*; Qinfeng Shi (University of Adelaide); Anton van den Hengel (University of Adelaide); Lingqiao Liu (University of Adelaide),Deep Learning,Representation Learning; Statistical Learning,Oral,3.2.1,6,,,,,,
5921,SoDeep: a Sorting Deep net to learn ranking loss surrogates,"Martin Engilberge (Technicolor, Sorbonne universités)*; Louis Chevallier (Technicolor); Patrick Pérez (Valeo.ai); Matthieu Cord (Sorbonne University)",Deep Learning,"Optimization Methods; Recognition: Detection, Categorization, Retrieval; Vision + Language",Oral,3.2.1,6,,,,,,
4,High-Quality Face Capture Using Anatomical Muscles,Michael H Bao (Stanford University)*; Matthew D Cong (Industrial Light & Magic); Stephane Grabli (Industrial Light & Magic); Ronald Fedkiw (Stanford),"Face, Gesture, and Body Pose",3D from Single Image; Physics-based Vision and Shape-from-X; Vision + Graphics,Oral,3.2.2,1,Face & Body,,,,,
2408,FML: Face Model Learning from Videos,Ayush Tewari (Max Planck Institute for Informatics)*; Florian Bernard (Max Planck Institute for Informatics); Pablo Garrido (Technicolor); Gaurav Bharaj (Technicolor); Mohamed Elgharib (Max Planck Institute for Informatics); Hans-Peter Seidel (Max Planck Institute for Informatics); Patrick Pérez (Valeo.ai); Michael Zollhoefer (Stanford University); Christian Theobalt (MPI Informatik),"Face, Gesture, and Body Pose",3D from Single Image; Vision + Graphics,Oral,3.2.2,1,,,,,,
4483,AdaScale: Adaptively Scaling Cosine Logits for Effectively Learning Deep Face Representations,"Xiao Zhang (Chinese University of Hong Kong); Rui Zhao (SenseTime Group Limited); Yu Qiao (Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences)*; Xiaogang Wang (Chinese University of Hong Kong, Hong Kong); Hongsheng Li (Chinese University of Hong Kong)","Face, Gesture, and Body Pose","Biometrics ; Deep Learning ; Recognition: Detection, Categorization, Retrieval; Representation Learn",Oral,3.2.2,1,,,,,,
387,3D Hand Shape and Pose Estimation from a Single RGB Image,"Liuhao Ge (Nanyang Technological University)*; Zhou Ren (Snap Inc.); Yuncheng Li (Snap); Zehao Xue (Snap Inc.); Yingying Wang (Snap Inc.); Jianfei Cai (Nanyang Technological University); Junsong Yuan (""State University of New York at Buffalo, USA"")","Face, Gesture, and Body Pose",3D from Single Image,Oral,3.2.2,2,,,,,,
647,3D hand shape and pose from images in the wild,Adnane Boukhayma (University of Oxford)*; Rodrigo de Bem (University of Oxford); Philip Torr (University of Oxford),"Face, Gesture, and Body Pose",3D from Single Image,Oral,3.2.2,2,,,,,,
843,Self supervised 3D hand pose estimation,Chengde Wan (ETHZ)*; Thomas Probst (ETH Zurich); Luc Van Gool (ETH Zurich); Angela Yao (National University of Singapore),"Face, Gesture, and Body Pose",RGBD sensors and analytics,Oral,3.2.2,2,,,,,,
1497,CrowdPose: Efficient Crowded Scenes Pose Estimation and A New Benchmark,Jiefeng Li (Shanghai Jiao Tong University); Can Wang (SJTU); Hao Zhu (Shanghai Jiao Tong University); Yihuan Mao (Tsinghua Univerisity); Hao-Shu Fang (SJTU); Cewu Lu (Shanghai Jiao Tong University)*,"Face, Gesture, and Body Pose","Deep Learning ; Recognition: Detection, Categorization, Retrieval",Oral,3.2.2,3,,,,,,
3233,Towards Social Artificial Intelligence: Nonverbal Social Signal Prediction in A Triadic Interaction,"Hanbyul Joo (CMU)*; Tomas Simon (CMU); Mina Cikara (Department of Psychology, Harvard); Yaser Sheikh (CMU)","Face, Gesture, and Body Pose",Datasets and Evaluation,Oral,3.2.2,3,,,,,,
6947,"Synergistic, Part-Based 3D Human Reconstruction In-The-Wild",Alp Guler (Imperial College London)*; Iasonas Kokkinos (UCL),"Face, Gesture, and Body Pose",3D from Single Image; Deep Learning,Oral,3.2.2,3,,,,,,
2239,Weakly-Supervised Discovery of Geometry-Aware Representation for 3D Human Pose Estimation,Xipeng Chen (Sun Yat-sen University); Kwan-Yee Lin (Peking university); Wentao Liu (Sensetime); Chen Qian (SenseTime); Liang Lin (Sun Yat-sen University)*,"Face, Gesture, and Body Pose",Deep Learning,Oral,3.2.2,4,,,,,,
3999,In the Wild Human Pose Estimation using Explicit 2D Features and Intermediate 3D Representations,"Ikhsanul Habibie (Max Planck Institute for Informatics)*; Weipeng Xu (MPII); Dushyant Mehta (MPI Informatics); Gerard Pons-Moll (MPII, Germany); Christian Theobalt (MPI Informatik)","Face, Gesture, and Body Pose",3D from Single Image; Motion and Tracking,Oral,3.2.2,4,,,,,,
33,DensePose-Slim: Cheaper Learning from Motion Cues,Natalia Neverova (Facebook AI Research)*; James Thewlis (University of Oxford); Alp Guler (Imperial College London); Iasonas Kokkinos (UCL); Andrea Vedaldi (Oxford University),"Face, Gesture, and Body Pose",Datasets and Evaluation; Deep Learning ; Motion and Tracking,Oral,3.2.2,4,,,,,,
2859,Twin-Cycle Autoencoder: Self-supervised Representation Learning from Entangled Movement for Facial Action Unit Detection,"Yong Li (Institute of Computing Technology, Chinese Academy of Sciences); Jiabei Zeng (Institute of Computing Technology, Chinese Academy on Sciences)*; Shiguang Shan (Chinese Academy of Sciences); Xilin Chen (China)","Face, Gesture, and Body Pose",Deep Learning ; Representation Learning,Oral,3.2.2,5,,,,,,
4558,Combining 3D Morphable Models: A Largescale Face-and-Head Model,"Stylianos Ploumpis (Imperial College London)*; Haoyang Wang (Imperial College London); Nick E. Pears (University of York, UK); William Smith (University of York); Stefanos Zafeiriou (Imperial College Londong)","Face, Gesture, and Body Pose",3D from Single Image; Vision + Graphics,Oral,3.2.2,5,,,,,,
4364,Boosting Local Shape Matching for Dense 3D Face Correspondence,Zhenfeng Fan (The Chinese academy of science)*; hu xiyuan (The Chinese academy of science); Chen Chen (The Chinese academy of science); peng silong (The Chinese academy of science),"Face, Gesture, and Body Pose",3D from Multiview and Sensors; 3D from Single Image; Physics-based Vision and Shape-from-X; RGBD sen,Oral,3.2.2,5,,,,,,
2886,Unsupervised Part-Based Disentangling of Object Shape and Appearance,Dominik Lorenz (Heidelberg University); Leonard Bereska (Heidelberg University); Timo Milbich (Heidelberg University)*; Bjorn Ommer (Heidelberg University),"Face, Gesture, and Body Pose",Image and Video Synthesis,Oral,3.2.2,6,,,,,,
2922,"Monocular Total Capture: Posing Face, Body, and Hands in the Wild",Donglai Xiang (Carnegie Mellon University)*; Hanbyul Joo (CMU); Yaser Sheikh (CMU),"Face, Gesture, and Body Pose",3D from Single Image; Vision + Graphics,Oral,3.2.2,6,,,,,,
3128,"Expressive Body Capture: 3D Hands, Face, and Body from a Single Image",Georgios Pavlakos (University of Pennsylvania)*; Michael J. Black (Max Planck Institute for Intelligent Systems); Timo Bolkart (Max Planck Institute for Intelligent Systems); Vasileios Choutas (Max Planck Institute for Intelligent Systems); Nima Ghorbani (Max Planck Institute Tübingen); Ahmed A A Osman (Max Planck Institute for Intelligent Systems); Dimitrios Tzionas (Max Planck Institute for Intelligent Systems),"Face, Gesture, and Body Pose",3D from Single Image,Oral,3.2.2,6,,,,,,
707,Neural RGB -> D Sensing: Depth and Uncertainty from a Video Camera,Chao Liu (Carnegie Mellon University); Jinwei Gu (NVIDIA)*; Kihwan Kim (NVIDIA); Srinivasa G Narasimhan (Carnegie Mellon University); Jan Kautz (NVIDIA),Low-level Vision,3D from Multiview and Sensors; 3D from Single Image; Computational Photography,Oral,3.2.3,1,Low-level & Optimization,,,,,
1006,DAVANet: Stereo Deblurring with View Aggregation,"Shangchen Zhou (Sensetime Research)*; Jiawei Zhang (Sensetime Research); Jimmy Ren (SenseTime Research); Wangmeng Zuo (Harbin Institute of Technology, China); Haozhe Xie (Harbin Institute of Technology); Jinshan Pan (Nanjing University of Science and Technology)",Low-level Vision,Deep Learning ; RGBD sensors and analytics,Oral,3.2.3,1,,,,,,
3657,DVC: An End-to-end Deep Video Compression Framework,Guo Lu (Shanghai Jiao Tong University)*; Wanli Ouyang (The University of Sydney); Dong Xu (University of Sydney); Chunlei Cai (Shanghai Jiao Tong University); Xiaoyun Zhang (Shanghai Jiao Tong University); Zhiyong Gao (Shanghai Jiao Tong University),Low-level Vision,Vision Applications and Systems,Oral,3.2.3,1,,,,,,
1098,SOSNet: Second Order Similarity Regularization for Local Descriptor Learning,"yurun tian (National Laboratory of Pattern Recognition Institute of Automation, Chinese Academy of Sciences); Xin Yu (Australian National University); Bin Fan (Institute of Automation, Chinese Academy of Sciences, China)*; Fuchao Wu (National Laboratory of Pattern Recognition Institute of Automation, Chinese Academy of Sciences); Huub Heijnen (Scape Technologies); Vassileios Balntas (Scape Technologies)",Low-level Vision,"Recognition: Detection, Categorization, Retrieval",Oral,3.2.3,2,,,,,,
2154,“Double-DIP”: Unsupervised Image Decomposition via Coupled Deep-Image-Priors,"Yosef Gandelsman (Weizmann Institute of Science)*; Assaf Shocher (Weizmann Institute of Science); Michal Irani (Weizmann Institute, Israel)",Low-level Vision,Computational Photography; Deep Learning,Oral,3.2.3,2,,,,,,
2579,Unprocessing Images for Learned Raw Denoising,Tim Brooks (Google)*; Ben Mildenhall (UC Berkeley); Tianfan Xue (MIT); Jiawen Chen (Google); Dillon Sharlet (Google); Jonathan T Barron (Google Research),Low-level Vision,Computational Photography; Deep Learning,Oral,3.2.3,2,,,,,,
3342,Residual Networks for Light Field Image Super-Resolution,Shuo Zhang (Beijing Jiaotong University)*; Youfang Lin (Beijing Jiaotong University); Hao Sheng (Beihang University),Low-level Vision,3D from Multiview and Sensors; Computational Photography; Deep Learning,Oral,3.2.3,3,,,,,,
3959,Modulating Image Restoration with Continual Levels via Adaptive Feature Modification Layers,"Jingwen He (Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences); Chao Dong (SIAT)*; Yu Qiao (Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences)",Low-level Vision,Deep Learning,Oral,3.2.3,3,,,,,,
5318,Second-order Attention Network for Single Image Super-resolution,"Tao Dai (Tsinghua University)*; Jianrui Cai (The Hong Kong Polytechnic University, Hong Kong, China); yongbing zhang (Tsinghua University); Shutao Xia (Tsinghua University); Lei Zhang (""Hong Kong Polytechnic University, Hong Kong, China"")",Low-level Vision,Deep Learning,Oral,3.2.3,3,,,,,,
2599,Devil is in the Edges: Learning Semantic Boundaries from Noisy Annotations,David Acuna (University of Toronto)*; Amlan Kar (University of Toronto); Sanja Fidler (University of Toronto),"Segmentation, Grouping and Shape",Low-level Vision,Oral,3.2.3,4,,,,,,
3097,Path-Invariant Map Networks,"Zaiwei Zhang (University of Texas at Austin); Zhenxiao Liang (The University of Texas at Austin); Lemeng Wu (The University of Texas at Austin); Xiaowei Zhou (Zhejiang Univ., China); Qixing Huang (The University of Texas at Austin)*",Optimization Methods,"Big Data, Large Scale Methods ; Deep Learning",Oral,3.2.3,4,,,,,,
5608,FilterReg: Robust and Efficient Probabilistic Point-Set Registration using Gaussian Filter and Twist Parameterization,Wei Gao (MIT)*; Russ Tedrake (MIT),Low-level Vision,Motion and Tracking; Optimization Methods; RGBD sensors and analytics; Robotics + Driving,Oral,3.2.3,4,,,,,,
108,Probabilistic Permutation Synchronization using the Riemannian Structure of the Birkhoff Polytope,Tolga Birdal (TU Munich)*; Umut Simsekli (Telecom ParisTech),Optimization Methods,Computer Vision Theory; Low-level Vision; Statistical Learning,Oral,3.2.3,5,,,,,,
190,Lifting Vectorial Variational Problems: A Natural Formulation based on Geometric Measure Theory and Discrete Exterior Calculus,Thomas Möllenhoff (Technical University of Munich)*; Daniel Cremers (TUM),Optimization Methods,,Oral,3.2.3,5,,,,,,
1428,A Sufficient Condition for Convergences of Adam and RMSProp,Fangyu Zou (stonybrook); Li Shen (Tencent AI Lab)*; Zequn Jie (Tencent AI Lab); Weizhong Zhang (Tencent AI Lab); Wei Liu (Tencent),Optimization Methods,"Big Data, Large Scale Methods",Oral,3.2.3,5,,,,,,
5959,Guaranteed Matrix Completion under Multiple Linear Transformations,Chao Li (RIKEN)*; Wei He (RIKEN AIP); Longhao Yuan (Saitama Institute of Technology/RIKEN AIP); Zhun Sun (RIKEN Center for AIP); Qibin Zhao (RIKEN),Low-level Vision,Computational Photography; Statistical Learning,Oral,3.2.3,6,,,,,,
4802,MAP inference via Block-Coordinate Frank-Wolfe Algorithm,"Paul Swoboda (MPI fuer Informatik, Saarbruecken)*; Vladimir Kolmogorov (Institute of Science and Technology, Austria)",Optimization Methods,,Oral,3.2.3,6,,,,,,
5321,A convex relaxation for multi-graph matching,"Paul Swoboda (MPI fuer Informatik, Saarbruecken)*; Ashkan Mokarian (BIH/MDC); Dagmar Kainmueller (BIH/MDC); Christian Theobalt (MPI Informatik); Florian Bernard (Max Planck Institute for Informatics)",Optimization Methods,"Segmentation, Grouping and Shape",Oral,3.2.3,6,,,,,,
